Date,precio,ID,BRS,HAUNT,Wearables,Seller,Buyer,Date,Price
2021-04-05,455.0,9305,481,1,"[88, 146, 117, 87, 137, 20, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x82e25acfd6d1f8a63e0c1d7e906bd8b5700aa030,0xf83c6f387b11cc7d0487b9e644e26cf298275033,2021-04-05,1.342777956504673
2021-04-05,600.0,6486,510,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,0x4a13e413949600dc7e5d6beda10c1dc42d93d633,2021-04-05,1.342777956504673
2021-04-05,4700.0,2182,544,1,"[105, 0, 66, 104, 65, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6127cb39ac8e6066c469ace0edcc3506feaabf94,0x9ff84b91998df96a6587db8dde8d4e47518107d6,2021-04-05,1.342777956504673
2021-04-05,555.0,3831,513,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x258c19d5e104d19e1f68c9ee22ad28b4c1a36fee,0xc94d24961abdc547ee466b8563f86c3a1afa8bd4,2021-04-05,1.342777956504673
2021-04-05,299.0,1202,485,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9,2021-04-05,1.342777956504673
2021-04-05,9999.0,5535,560,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,0x5c0dc6a61763b9be2be0984e36ab7f645c80359f,2021-04-05,1.342777956504673
2021-04-05,550.0,2699,511,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf83c6f387b11cc7d0487b9e644e26cf298275033,0x4a13e413949600dc7e5d6beda10c1dc42d93d633,2021-04-05,1.342777956504673
2021-04-05,550.0,522,461,1,"[0, 0, 0, 0, 76, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x294ac245fbd224a818fb458d76e96171fc697d71,0x5761ac2e1cb06cc3f8e1dd7e40b358bb35558def,2021-04-05,1.342777956504673
2021-04-05,390.0,1019,492,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe04ae3fda841868a9d9210db3a2f0ebd931aa0a8,0xaa92ee1b8670bff3a2851fae90a16fbdbc89e018,2021-04-05,1.342777956504673
2021-04-06,1500.0,39,531,1,"[56, 0, 0, 59, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x53f8fa78e3ae9369ab62835f525dd6b1b3056197,0x8ba922eb891a734f17b14e7ff8800e6626912e5d,2021-04-06,1.3125729498094398
2021-04-06,499.0,4605,494,1,"[19, 18, 0, 139, 20, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x92f93fadcacb86f6bd163a87a0944341b838cc62,0x809c122927f7aa0cf53b81e2a1ac0053d9fd5551,2021-04-06,1.3125729498094398
2021-04-06,669.0,7501,500,1,"[0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x2848b9f2d4faebaa4838c41071684c70688b455d,2021-04-06,1.3125729498094398
2021-04-06,595.0,2784,515,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf717de042875d40e81eabac18fd4b7b73b549c4f,0xd3cba4614e1f2bc23bf7bcf53e7b441d2528965a,2021-04-06,1.3125729498094398
2021-04-06,399.0,7671,356,1,"[0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,2021-04-06,1.3125729498094398
2021-04-06,499.0,6092,480,1,"[0, 0, 0, 39, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf23f6bd1a912c34d1d06c3989441d88ec0204917,0x0b31e9737fee75157a9aa775e35a43dec1dc2059,2021-04-06,1.3125729498094398
2021-04-06,499.0,1459,508,1,"[95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2b7922da204dd178148180c8a67a638d9dcd7ecb,0x6360ea0e3af36b7b51cf7e4f810370dd5a8cdc0f,2021-04-06,1.3125729498094398
2021-04-06,500.0,5563,507,1,"[0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa1202ecb231664cb436421f9dd28db635b20d75c,0x46b512b6546675024e09c286a3ab38ce21195f6f,2021-04-06,1.3125729498094398
2021-04-06,499.0,5470,503,1,"[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf23f6bd1a912c34d1d06c3989441d88ec0204917,0x181ccc0fd1a5b89dbde6ea39acea5dda7a28774a,2021-04-06,1.3125729498094398
2021-04-06,512.0,2352,499,1,"[88, 0, 66, 87, 69, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x941a95e58a293f1d8b5b43dfbde07569ca96bd90,0x98f8193394791fa8a34237f8216d236405acbf4c,2021-04-06,1.3125729498094398
2021-04-06,420.0,2396,507,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0x809c122927f7aa0cf53b81e2a1ac0053d9fd5551,2021-04-06,1.3125729498094398
2021-04-06,419.0,7663,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf31b3a8d219775aa71e942c7748e0174f4506d5f,0x8b200f4c81c54d9014b4cda3f16501069fa20ab9,2021-04-06,1.3125729498094398
2021-04-06,5000.0,6274,523,1,"[150, 146, 0, 149, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe81119bcf92fa4e9234690df8ad2f35896988a71,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,2021-04-06,1.3125729498094398
2021-04-06,390.0,4533,468,1,"[0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe178d44ec55fc3f27d399094d43b44cd65e4666b,0x10bfc18f848adb42fe95e330111622d949743177,2021-04-06,1.3125729498094398
2021-04-06,299.0,4533,468,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x10bfc18f848adb42fe95e330111622d949743177,0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,2021-04-06,1.3125729498094398
2021-04-06,345.0,4533,468,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0x60c4ae0ee854a20ea7796a9678090767679b30fc,2021-04-06,1.3125729498094398
2021-04-06,350.0,2162,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xad91bae71e4569ec5ff09be170e223cc6b388ab0,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,2021-04-06,1.3125729498094398
2021-04-06,349.0,9826,481,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2235cd349113837ffc6d3e41ad8f64a84f3d20e5,0xcc84cc9462e4f1f45597c584123ee31cd7e5864b,2021-04-06,1.3125729498094398
2021-04-06,613.0,1374,386,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x9c3bacade6bbe81a6238110a28628512abf4ec4a,0x99f63103c109dbce7a45e111da8cf2c8c86cf6c1,2021-04-06,1.3125729498094398
2021-04-06,699.0,3853,517,1,"[43, 0, 117, 87, 69, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x127d60193f08626e168099fc2277e31f5a89b1a7,0x4a13e413949600dc7e5d6beda10c1dc42d93d633,2021-04-06,1.3125729498094398
2021-04-06,440.0,3385,506,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x70b63254a89461f3797c2c6222234e6fd382baa0,0x038f77ab71fc40949eea81aa65b471c6a3f1a02d,2021-04-06,1.3125729498094398
2021-04-06,365.0,1981,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0x34e3138a54d5fa6a23f64418fda2e34d8ecd1135,2021-04-06,1.3125729498094398
2021-04-06,1570.0,9156,538,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5812602b6427e3dae54df18188bd78e428ca9184,0x6cd769409248c17e6fb9a22340db1780ff409b93,2021-04-06,1.3125729498094398
2021-04-06,1000.0,1874,526,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x53f8fa78e3ae9369ab62835f525dd6b1b3056197,0x181ccc0fd1a5b89dbde6ea39acea5dda7a28774a,2021-04-06,1.3125729498094398
2021-04-07,340.0,6271,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,2021-04-07,1.2642594281623556
2021-04-07,666.0,7544,524,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f1fadc9aae4f2c0be2320ff701a787baf644432,0x4a13e413949600dc7e5d6beda10c1dc42d93d633,2021-04-07,1.2642594281623556
2021-04-07,800.0,6382,537,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb34b00807a563da4b7bbe7f6d6bc0e0cd650ca58,0x287b635a6b1007b39a5c8561be5a56899aaaa7c4,2021-04-07,1.2642594281623556
2021-04-07,11000.0,6109,559,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0x118b427af645e5e696e6da748bd66ac8e4f5e9a8,2021-04-07,1.2642594281623556
2021-04-07,590.0,4159,520,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf717de042875d40e81eabac18fd4b7b73b549c4f,0xf31b3a8d219775aa71e942c7748e0174f4506d5f,2021-04-07,1.2642594281623556
2021-04-07,610.0,4505,477,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x605307da17ad96171e79afa7e1e1a7b21dda111f,0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,2021-04-07,1.2642594281623556
2021-04-07,1169.0,432,475,1,"[125, 0, 66, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x6f563c87b75cfb49f8f5197a81f2044c2fa03971,0x5761ac2e1cb06cc3f8e1dd7e40b358bb35558def,2021-04-07,1.2642594281623556
2021-04-07,999.0,2802,517,1,"[132, 0, 0, 131, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x4144cf3f027c985830c5a142a26ccca080265f08,0x607123d3b88ff194153391c45e53a61137e4861d,2021-04-07,1.2642594281623556
2021-04-07,368.99,6271,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,0x8b200f4c81c54d9014b4cda3f16501069fa20ab9,2021-04-07,1.2642594281623556
2021-04-07,1025.0,6371,531,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8ded09ffe3110d353f02dce34fb56e305e6ae4ac,0xaba316abdd2db6b6dbd6d4af1e5ba952e7e6aab5,2021-04-07,1.2642594281623556
2021-04-07,500.0,6379,524,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb34b00807a563da4b7bbe7f6d6bc0e0cd650ca58,0x55a1438b4b666c4359909ac902c41be09c3b821a,2021-04-07,1.2642594281623556
2021-04-07,650.0,6379,524,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x55a1438b4b666c4359909ac902c41be09c3b821a,0xc415040996590a6eb82ebb2b323b3fae84268e5d,2021-04-07,1.2642594281623556
2021-04-07,888.0,1979,515,1,"[8, 0, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2be7e19f6f6cdd0fa6fe1fe5dd865ae151abf97b,0x607123d3b88ff194153391c45e53a61137e4861d,2021-04-07,1.2642594281623556
2021-04-07,800.0,6371,531,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb34b00807a563da4b7bbe7f6d6bc0e0cd650ca58,0x8ded09ffe3110d353f02dce34fb56e305e6ae4ac,2021-04-07,1.2642594281623556
2021-04-07,698.0,999,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1e9fb5428855064b5c38e3ae96cc9878c573ed53,0xcbcdca647cfda9283992193604f8718a910b42fc,2021-04-07,1.2642594281623556
2021-04-07,340.0,432,475,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,0x2848b9f2d4faebaa4838c41071684c70688b455d,2021-04-07,1.2642594281623556
2021-04-07,450.0,4314,510,1,"[91, 0, 0, 90, 134, 64, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x87cfdc4bfae569088bc1bcc0dd3c19f53da54193,0x262944448ec574dd5f82136964bbf189cc1ab579,2021-04-07,1.2642594281623556
2021-04-07,730.0,8153,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x333ffbdf76a0dce3c40ef58b2e5fc57893dcabc0,0xcbcdca647cfda9283992193604f8718a910b42fc,2021-04-07,1.2642594281623556
2021-04-07,300.0,432,475,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5761ac2e1cb06cc3f8e1dd7e40b358bb35558def,0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,2021-04-07,1.2642594281623556
2021-04-07,590.0,5328,496,1,"[81, 0, 0, 80, 64, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x8e6fdef93bbcbbd01f1973e583d4a701341b09ff,0x5d0ce7f68f94b64b234063605e2cf9258d77edf3,2021-04-07,1.2642594281623556
2021-04-07,360.0,3051,497,1,"[88, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,0x265b81d155673c607cf86c335ee5779eaee89ff4,2021-04-07,1.2642594281623556
2021-04-07,799.0,2699,511,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0xaf568b4acab91a8119994c69b86648271346796d,2021-04-07,1.2642594281623556
2021-04-07,4990.000000000001,9808,553,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb701b6ad8c04087e5994f3b282c7757924326615,0x708800fbf7a7e8e65b1d8bbf651c5c32019e7325,2021-04-07,1.2642594281623556
2021-04-07,622.0,806,511,1,"[19, 18, 0, 0, 130, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc415040996590a6eb82ebb2b323b3fae84268e5d,0x3f2bae8c1812078cbbca88b03f67937d8d829c04,2021-04-07,1.2642594281623556
2021-04-07,550.0,6271,505,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5e014aa0649102e07c074f498845f01bcd520317,0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,2021-04-07,1.2642594281623556
2021-04-07,900.0,5273,530,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf717de042875d40e81eabac18fd4b7b73b549c4f,0x607123d3b88ff194153391c45e53a61137e4861d,2021-04-07,1.2642594281623556
2021-04-07,680.0,1242,509,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb701b6ad8c04087e5994f3b282c7757924326615,0xcbcdca647cfda9283992193604f8718a910b42fc,2021-04-07,1.2642594281623556
2021-04-07,550.0,3051,497,1,"[88, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x04dff326d9de5e20117ebe836384a85db14d2a05,0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,2021-04-07,1.2642594281623556
2021-04-07,650.0,8961,520,1,"[22, 0, 0, 21, 64, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x896022620ca215a0e5c8510095f194f46c3470db,0xdafe8c7db587b8f60e91d903c5de88a0c6a830da,2021-04-07,1.2642594281623556
2021-04-08,329.0,6278,475,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf31b3a8d219775aa71e942c7748e0174f4506d5f,0x60c4ae0ee854a20ea7796a9678090767679b30fc,2021-04-08,1.2258083569446736
2021-04-08,300.0,9679,495,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,2021-04-08,1.2258083569446736
2021-04-08,345.0,2750,491,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,0x47d6f96ba098816389db7c87cbf077de7181b853,2021-04-08,1.2258083569446736
2021-04-08,300.0,9865,483,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe81119bcf92fa4e9234690df8ad2f35896988a71,0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,2021-04-08,1.2258083569446736
2021-04-08,399.0,7237,496,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc4f1e3020e1b07b66afbbbee30f50383f46d7091,0x6653d30d9aa30843e13d01e29d21a456ba15b09d,2021-04-08,1.2258083569446736
2021-04-08,300.0,2750,491,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x91caab3c0e9111043c97f5b3f10f614a193a11c9,0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,2021-04-08,1.2258083569446736
2021-04-08,279.0,6278,475,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0xf31b3a8d219775aa71e942c7748e0174f4506d5f,2021-04-08,1.2258083569446736
2021-04-08,906.0,5631,492,1,"[0, 0, 0, 60, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf6137a540a70415e81c9fbf511658b770f6c8559,0xda057a4149f5a03e7fdcfe92273a59db22b147aa,2021-04-08,1.2258083569446736
2021-04-08,299.0,8602,471,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x10bfc18f848adb42fe95e330111622d949743177,0x6393d237e244461361eeb40fd6b4f59415aa2982,2021-04-08,1.2258083569446736
2021-04-08,365.0,3051,497,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x265b81d155673c607cf86c335ee5779eaee89ff4,0x870c597d1b52dfc977169778a591f1170b3a2338,2021-04-08,1.2258083569446736
2021-04-08,666.0,8499,517,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f1fadc9aae4f2c0be2320ff701a787baf644432,0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3,2021-04-08,1.2258083569446736
2021-04-08,449.0,9167,514,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xe29555e804e414e295e2a059fc49d002ec18f268,0x6fd155b9d52f80e8a73a8a2537268602978486e2,2021-04-08,1.2258083569446736
2021-04-08,300.0,2016,449,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x04dff326d9de5e20117ebe836384a85db14d2a05,0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9,2021-04-08,1.2258083569446736
2021-04-08,399.0,9482,509,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0x852271883ed42cc3f9d9559b05ab4784fc768e93,2021-04-08,1.2258083569446736
2021-04-08,499.0,97,457,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x265b81d155673c607cf86c335ee5779eaee89ff4,0x58babcd845405c1a4cb4f6f382954c87a2f0ad0f,2021-04-08,1.2258083569446736
2021-04-08,499.0,3653,436,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x665cc766349e2a9d28b23c5670024e175ab39e54,0xce9332f4d44e9efccc64f88c9bd23e288c0ae5a2,2021-04-08,1.2258083569446736
2021-04-08,298.0,2926,473,1,"[0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0x92f93fadcacb86f6bd163a87a0944341b838cc62,2021-04-08,1.2258083569446736
2021-04-08,299.0,9479,455,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0x265b81d155673c607cf86c335ee5779eaee89ff4,2021-04-08,1.2258083569446736
2021-04-08,777.0,6583,510,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x1c445fd1b9d55ce6919348e3d57d484e549a69d8,0x503131b5853edb617a4dc4717d898ca270197764,2021-04-08,1.2258083569446736
2021-04-08,310.0,2504,495,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,2021-04-08,1.2258083569446736
2021-04-08,535.0,2802,517,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x607123d3b88ff194153391c45e53a61137e4861d,0x6fd155b9d52f80e8a73a8a2537268602978486e2,2021-04-08,1.2258083569446736
2021-04-08,700.0,9493,518,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,0x503131b5853edb617a4dc4717d898ca270197764,2021-04-08,1.2258083569446736
2021-04-08,399.0,9852,502,1,"[0, 0, 0, 0, 130, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xb9e579f1c62a3ad26533e8bd3e7967348ac501c3,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,2021-04-08,1.2258083569446736
2021-04-08,288.0,2926,473,1,"[0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xa54fb799525ac436f8bf3d88b3fa241a4e9e2599,0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,2021-04-08,1.2258083569446736
2021-04-08,300.0,1244,448,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x91caab3c0e9111043c97f5b3f10f614a193a11c9,0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9,2021-04-08,1.2258083569446736
2021-04-08,339.0,9679,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x2f3045ce8f70757e5cbad58215134aedaf2e4ca4,0xe7824cfa1c9fafa4767df34305123f3151a00f1b,2021-04-08,1.2258083569446736
2021-04-08,380.0,8047,491,1,"[0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xf45db938bdc83a3060e1bd629767eb0e96e3884b,0x002d2715b179d0db3e17cc28317a98f2f65e6884,2021-04-08,1.2258083569446736
2021-04-08,449.0,8749,501,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xc976895017c81ac926478c26c347bbed202d0508,0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3,2021-04-08,1.2258083569446736
2021-04-08,31700.0,826,558,1,"[0, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x439966c8314bbaa4b0441c1a6063d9321c94b1b2,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,2021-04-08,1.2258083569446736
2021-04-08,3000.0,2267,551,1,"[68, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x439966c8314bbaa4b0441c1a6063d9321c94b1b2,0xb701b6ad8c04087e5994f3b282c7757924326615,2021-04-08,1.2258083569446736
2021-04-08,500.0,6080,511,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5687a9ec9d71ae22d738d0bc4cc64f23e8345e34,0xb76a88b6d5b16d69fed524298df09c35341853a4,2021-04-08,1.2258083569446736
2021-04-08,318.0,2504,495,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,2021-04-08,1.2258083569446736
2021-04-09,950.0,7260,533,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xcfdd1871c4f267fae9db9e7c84a82f99d2d959b4,0x6f563c87b75cfb49f8f5197a81f2044c2fa03971,2021-04-09,1.23441698219087
2021-04-09,670.0,4505,478,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0xdf14100b76a5b5fd46fba22b7ac124919cffc92a,0x8dadff9eee13ccbcc35bb22e99416427d63ef8c9,2021-04-09,1.23441698219087
2021-04-09,545.0,2894,517,1,"[78, 0, 0, 87, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0x5761ac2e1cb06cc3f8e1dd7e40b358bb35558def,0x808a023b72260170c95d831f589a1ae0dca1e43e,2021-04-09,1.23441698219087
